spkid,a,e,i,om,w,ma,epoch,diameter,spec_B
2005510,2.190562693,0.244571958,5.684733608,109.2248189,234.6907319,279.4609325,2459000.5,4.314,S
2005626,2.194606398,0.454391793,3.84855068,173.0971767,231.8811509,74.92458635,2459000.5,0,S
2005649,2.28051067,0.3367847,21.72281944,3.438751329,62.55356472,193.3673301,2459000.5,2.6,S
2005732,2.223205604,0.403997126,22.45209854,240.6260002,253.268053,150.9418971,2459000.5,0,S
2005751,2.103979839,0.423474765,16.07356216,121.6660622,25.30520977,97.17949569,2459000.5,2.3,X
2005817,2.408005235,0.340451816,21.10716778,340.4656093,82.8343235,45.32743354,2459000.5,6.497,S
2005836,2.439716446,0.536919702,7.949706206,238.7840605,77.9397435,6.120708049,2459000.5,2.754,S
2006047,1.454478112,0.352312194,23.47155586,6.102252743,103.7711192,63.48251975,2459000.5,0,S
2006386,2.272089893,0.301007075,8.734670304,119.8127805,268.0068119,306.6113549,2459000.5,0,S
2006455,2.24098535,0.572546355,37.33702644,26.94439204,262.7619615,119.8834239,2459000.5,4.626,S
2007474,1.565655509,0.292079473,7.088236898,88.62406025,275.6128605,44.59185182,2459000.5,0,X
2007480,1.567757569,0.316820764,9.45389801,124.3776326,256.8417624,14.88496336,2459000.5,0,S
2007482,1.346161268,0.328304587,33.48902941,117.8849792,47.60888226,318.5260612,2459000.5,1.052,S
2007604,3.112308885,0.573655876,20.44800545,147.2321252,266.2333287,156.942125,2459000.5,0,C
2007822,1.122920698,0.164646301,37.12099026,156.8525778,249.4339913,296.8335642,2459000.5,1.602,S
2007977,2.22649528,0.466102313,25.164463,134.1643446,248.034625,298.6560505,2459000.5,0,S
2010302,1.272206355,0.136402908,4.378247099,104.340157,183.3544004,188.5354319,2459000.5,0,X
2011500,1.079768039,0.355779589,10.30870903,234.4277374,289.4574529,358.2464565,2459000.5,0.738,S
2013651,1.335527442,0.305659372,17.24854703,116.6637801,133.8249892,320.9064103,2459000.5,0.562,S
2014402,1.714934363,0.401733531,11.41654218,158.2239152,51.38845391,343.4196862,2459000.5,0.6,C
2015745,1.719662308,0.255181094,14.42831299,132.6151046,140.6336668,305.0952231,2459000.5,0,S
2016064,2.849238178,0.589110015,4.539228929,335.5695839,104.795763,75.81081977,2459000.5,4.106,C
2016834,1.467868377,0.442161748,15.99022749,260.7957474,334.3298754,80.86960594,2459000.5,1.87,S
2017511,1.189978887,0.358838054,9.582650846,355.9243691,202.3593541,235.8040999,2459000.5,0,X
2018882,1.685186493,0.231713905,36.8167553,291.6993127,242.6572271,49.00224859,2459000.5,0,S
2019356,2.502511718,0.562630482,3.003666776,186.7010109,333.8510726,317.1590267,2459000.5,0.91,S
2020790,2.742488908,0.560725441,8.334678788,302.9563014,168.9210094,94.31495043,2459000.5,0,S
2022449,2.343320345,0.352445356,21.52882196,2.488116847,70.3473869,193.3761724,2459000.5,3.762,S
2032906,2.246982205,0.440929526,18.93088856,331.2169244,92.31332464,194.8388229,2459000.5,0,S
2035432,2.505850075,0.543880963,13.1375867,115.3382997,1.463502429,221.0737842,2459000.5,0,S
2037336,2.253044547,0.483479554,36.66479965,223.6626094,117.98179,203.2985688,2459000.5,0,S
2048603,1.917879893,0.429885175,5.024644851,328.2653982,81.76389397,229.1682359,2459000.5,0.844,X
2053435,2.312181019,0.482694331,15.34203245,51.36783798,354.4302144,320.6252767,2459000.5,0,S
2054686,1.776585967,0.341970809,33.20448213,161.7118465,265.9189674,101.4775054,2459000.5,1.349,S
2065706,2.39712385,0.555515589,9.638792907,349.1809182,8.690053735,172.1948769,2459000.5,0,C
2085774,1.402899507,0.32911839,13.58886607,64.65416912,50.11949882,309.6965997,2459000.5,0.939,C
2085818,1.656675907,0.416367527,62.71396873,235.6567645,301.2556066,286.8744067,2459000.5,2.028,S
2086326,1.844427221,0.36251082,34.31110731,78.46236987,312.5759355,80.43922614,2459000.5,1.348,S
2089355,1.786735863,0.308219391,22.6678275,103.1056399,84.90354261,224.6953262,2459000.5,2.038,S
2099913,2.292973169,0.397845705,24.95093083,287.9525376,169.5095984,261.0675082,2459000.5,0,S
2100756,2.268264442,0.553195087,11.54644586,176.5939193,311.9124324,190.7309619,2459000.5,1.809,S
2100926,1.782989066,0.407417926,24.23865937,221.1091471,138.756371,27.18811218,2459000.5,1.174,S
2136793,1.147073296,0.465339012,17.37447789,296.2675017,37.00932301,108.8672085,2459000.5,0,C
2136795,1.747208814,0.478609772,10.99172312,50.19110281,147.4553544,17.87248474,2459000.5,0,S
2139056,1.885729133,0.327424419,4.733697662,111.2447829,110.4281208,130.8270313,2459000.5,0.32,S
2152756,1.45078617,0.414990141,15.22500812,229.050965,101.537068,325.9414388,2459000.5,0,S
2162567,1.247553147,0.250267225,13.74793237,333.3082982,133.2757361,320.3833119,2459000.5,0.335,C
2162781,2.224330724,0.427524603,10.04527811,332.0275591,163.8848343,295.5225108,2459000.5,0,S
2171839,1.460900672,0.310834474,17.07199157,226.6870646,321.8894367,305.76887,2459000.5,0,S
2175706,1.053809166,0.34971208,1.99121027,299.679991,24.05137271,15.70799806,2459000.5,1.196,C
2189040,1.372901217,0.382536264,13.09467379,130.0848053,63.64946239,184.0589824,2459000.5,0,S
2194006,1.448545059,0.424381423,4.257218863,184.9702545,101.6054614,290.39039,2459000.5,0,X
2194268,1.452995039,0.787498741,5.437277356,160.7573468,107.7489747,253.8433906,2459000.5,1.244,X
2200754,1.756097703,0.516800567,15.51271847,279.7890607,83.72082915,3.61056155,2459000.5,0.553,S
2200840,2.325755853,0.557920996,1.9403338,264.4946161,278.3308763,46.67299157,2459000.5,0,S
2207970,2.635271717,0.530616907,3.383398491,176.8214954,280.0547886,246.7871448,2459000.5,0,X
2228368,1.478952546,0.702124462,14.73814876,57.97198872,244.4781385,354.1694711,2459000.5,0,X
2308635,1.15707221,0.430583541,0.34024012,35.92178441,273.5761685,2.183501771,2459000.5,0.4,C
2310402,1.669125423,0.281418728,30.98991104,355.4827569,192.9842404,290.9914383,2459000.5,0,S
2322652,2.65055362,0.574782474,24.36004128,80.04313275,205.9455486,306.348446,2459000.5,0,S
2350513,2.658448427,0.56073987,12.57110819,147.5341322,79.65804058,218.7632144,2459000.5,1.77,X
2354127,1.696768861,0.394410915,30.25092144,347.3490243,202.7805251,83.41964457,2459000.5,0,X
2357022,1.284745431,0.32946307,34.51918849,293.2784217,250.218718,315.5665247,2459000.5,0.432,S
2370061,1.815245628,0.693511948,54.61152483,262.6306489,309.3414757,301.6603833,2459000.5,0,C
2380188,2.691101549,0.575773726,9.973303792,251.6210087,249.4395004,131.2048143,2459000.5,1.312,X
2415690,3.10449213,0.567648239,16.24373738,70.58641632,294.561673,42.31913754,2459000.5,0,X
2446804,1.732967524,0.370791092,19.47828962,58.0603241,43.65698837,337.2481689,2459000.5,0,C
2455213,2.278057963,0.473140199,9.355616135,32.19239723,2.990349482,145.0932038,2459000.5,0,S
2474158,1.078248321,0.132787949,12.02841629,166.0956241,296.9801278,36.72297171,2459000.5,0,S
2516398,1.525420596,0.253004692,18.98724023,56.50534516,194.8329779,29.21877502,2459000.5,0,X
2523804,1.491418287,0.371359192,6.300161481,124.8498779,27.94416889,210.7313817,2459000.5,0,S
2524392,2.019808835,0.754015562,9.178274843,354.742368,21.59788231,169.0918987,2459000.5,0,X
3024682,3.215547562,0.618614137,6.882561957,40.43648007,349.3647839,207.3732289,2459000.5,0,X
3029650,1.164608885,0.137731743,4.459358712,271.6260991,150.3144087,120.2105666,2459000.5,0,S
3034813,2.60102368,0.58681156,17.69655385,129.5833392,351.5025389,308.4687812,2459000.5,0,X
3043880,2.113083927,0.430160742,6.922631505,134.0583563,160.5714758,167.1964151,2459000.5,0,S
3076550,1.431987505,0.298550816,18.27543697,79.41825038,71.77397327,87.13256349,2459000.5,0,S
3065824,1.029892263,0.156627635,20.13596503,74.51792417,214.5730704,10.07467225,2459000.5,0,S
3076783,2.436455857,0.574549869,6.85432046,114.2351055,99.77109918,3.886083176,2459000.5,0,X
3092381,2.357584548,0.52185763,2.526530766,356.6820945,73.50282454,34.47848253,2459000.5,0,X
3092397,2.743003449,0.627221077,30.45115036,28.37403557,23.95861076,356.1210587,2452206.5,0,X
3092504,2.04166931,0.426427187,15.03937211,80.79253013,16.98771096,113.560925,2459000.5,0,X
3102739,2.661363662,0.607511154,11.65673838,325.769665,159.5796296,69.25187656,2459000.5,0,S
3102771,1.176788553,0.247510278,7.611797293,297.6877294,247.1097012,95.72973607,2459000.5,0,X
3102780,2.062619898,0.456102736,2.662667047,118.838168,58.12423396,51.75272556,2459000.5,0,S
3102786,1.832967848,0.444295481,16.21773415,319.6152383,180.5025962,134.5968647,2459000.5,0.84,X
3448992,1.240966839,0.20484785,13.74330014,161.916928,13.91936351,39.79348545,2459000.5,0,S
