full_name,spec_B,diameter,epoch,a,e,i,om,w,ma,moid
" 99907 (1989 VA)",Sq,1.4,2454967.5,.7285167297403931,.5946513032809143,28.79482842456692,225.6194639944951,2.818046419116314,311.2167868781794,.155294
"100004 (1983 VA)",,2.70,2458600.5,2.600103010201081,.7016497540501957,16.33501899609206,77.26693664176078,12.2353186390348,143.884246459491,.178252
"100926 (1998 MQ)",S,1.174,2458600.5,1.782854096446524,.4076111799157716,24.24346687742399,221.1140254634194,138.7704148409313,221.5873034392394,.129454
"103067 (1999 XA143)",,1.282,2458600.5,1.843672665239108,.5816841516141306,38.54530355773243,116.6326407716863,104.0266572542359,221.7933381985543,.0408381
"111253 (2001 XU10)",,3.006,2458600.5,1.753508040742771,.4395375885793469,42.02664370776777,310.1629405068311,6.917931095351408,293.4365865533296,.0301876
"136874 (1998 FH74)",,3.398,2458600.5,2.202069232701324,.8841441241880856,21.1680864075965,197.5749925337167,193.3771166129741,211.6968519979139,.235827
"137062 (1998 WM)",Sq,1.265,2458600.5,1.22461211731564,.3153397625819944,22.51538704117759,45.64509789206803,172.5409939186268,256.2059840415931,.168562
"137099 (1998 YW3)",,0.564,2458600.5,1.100119813229704,.4627126848659004,28.79385143404325,94.28030610176548,194.8199892927603,20.74970562573647,.388219
"137805 (1999 YK5)",X,3.879,2458600.5,.8293945011560397,.5583078720821879,16.74650284286326,349.5618824467775,292.839098810912,.8141508669588949,.114081
"137924 (2000 BD19)",,0.970,2458600.5,.8764814636519322,.8949806216766112,25.72204780036451,333.7188333646578,324.3251096422758,330.3259537288156,.0903658
"138013 (2000 CN101)",,3.518,2458600.5,1.598069955261542,.6348818292175777,15.97226562068351,183.3919401601175,118.6468610780509,49.97865528621657,.108017
"138127 (2000 EE14)",,0.754,2458600.5,.6618373107267537,.53299352433616,26.46195837969456,155.7646014315037,197.8352187251496,15.0995751310809,.0228565
"138359 (2000 GX127)",,1.085,2458600.5,1.141399131330529,.3613435565132479,20.24057041357202,44.00459332159758,4.725931814084043,9.155709593728316,.26145
"138847 (2000 VE62)",,0.965,2458600.5,1.618857890322106,.2876132861080994,22.17946226659151,207.1197190831799,16.2724279341656,168.6917931136376,.156907
"138883 (2000 YL29)",,1.222,2458600.5,1.536105991887233,.3440023595787569,21.89126566882669,182.7762215414878,115.8470869203729,49.36395352495629,.13908
"139289 (2001 KR1)",,1.126,2458600.5,1.25962946723017,.8412425671111599,23.2507499943003,102.7752194615506,291.4303693837605,193.7293073362673,.178363
"139345 (2001 KA67)",,2.586,2458600.5,1.804167158817003,.7021009137427378,22.36449606018235,108.5519923178619,37.73725087724383,160.4905871014565,.264399
"140158 (2001 SX169)",,0.566,2458600.5,1.347154589863635,.4606853694923336,2.515487158162215,126.8696941829043,42.64069733862332,274.0155409032875,.0260655
"141484 (2002 DB4)",,0.941,2458600.5,.8579343437250698,.3694725801596312,16.60319585125309,234.2584177676027,94.12675216560008,318.8645391050624,.152802
"142464 (2002 TC9)",,0.886,2458600.5,1.233460578942236,.1544841347997792,16.27835714463496,191.8514409865111,29.26142755494029,186.0141254457103,.0593575
"142563 (2002 TR69)",,0.860,2458600.5,1.659816878802533,.3435309213010858,20.48868258928047,341.9899452863385,192.2159321929898,122.6590050366608,.103351
"142781 (2002 UM11)",,1.595,2458600.5,1.950930006846403,.3878003072875828,41.04005522779502,229.0204403277813,228.9964171777766,336.8799276169953,.31118
"143624 (2003 HM16)",,2.137,2458600.5,1.966892606895773,.5764139832710253,35.59907414149023,195.9620165270809,47.0245549442716,268.2065569407035,.0505862
"144901 (2004 WG1)",,2.240,2458600.5,1.639877897994463,.5215335573039221,13.04176902711949,42.02029411533274,232.4305465050323,52.63171163214063,.0553007
"152558 (1990 SA)",,1.4,2458600.5,2.01351614742451,.4417568725048113,38.14162782420572,172.1860069633922,115.1110413953935,30.27892880040744,.307878
"152679 (1998 KU2)",Cb,4.692,2458600.5,2.251530091074135,.5525425286601051,4.926743157784012,205.7671085874148,120.2433292915078,38.73997656661245,.0600285
"152889 (2000 CF59)",,1.022,2458600.5,1.679333670032219,.640590482164852,41.55689822404696,141.7694200220718,222.4442618676229,347.204799611676,.315803
"152931 (2000 EA107)",Q,1.646,2458600.5,.9297583816975237,.4557259432271408,28.57903644496349,52.89694016814674,278.0103559307681,298.5015613637217,.161775
"152941 (2000 FM10)",,0.820,2458600.5,1.481090951694592,.6806736005281985,8.733329842967882,18.55010250415851,343.948501544195,68.22950784896001,.127001
"152952 (2000 GC2)",,0.776,2458600.5,1.383520635048491,.1870540815453527,55.29341156796078,358.6979291651204,280.2314383144338,173.4853367657405,.279302
"152964 (2000 GP82)",,0.788,2458600.5,1.396271852619449,.3934306081151096,13.22971366165823,114.881410944626,333.0427149949,267.8660353161244,.0910184
"152978 (2000 GJ147)",S:,0.531,2458600.5,1.162147716325445,.2366616048841237,25.00720537890907,57.87141243526155,240.796326497654,.754728335106426,.0256529
"153201 (2000 WO107)",X,0.510,2458600.5,.9115351760110958,.7806841882623806,7.770972173234761,69.25502083541213,213.7115870647982,113.4465043546998,.00307529
"153219 (2000 YM29)",,1.289,2458600.5,2.089433942093004,.4350860083816651,40.32093449902617,116.5775159964488,.7048542836681932,21.1697124812865,.196982
"153249 (2001 BW15)",,3.160,2458600.5,2.117695129369313,.5909490313778335,41.23611624076945,328.8996497560911,297.9462013419742,255.3055109970442,.0568081
"153271 (2001 CL42)",,2.441,2458600.5,1.557107702283439,.4024954096638624,21.65389620206791,12.06851696986397,270.7999003483661,44.84677105266316,.191777
"153591 (2001 SN263)",,2,2458600.5,1.98681910731675,.4780845190915542,6.683600024292974,325.8150525166218,172.8551514412495,359.7546165037114,.0514935
"153814 (2001 WN5)",,0.932,2458600.5,1.71189651326091,.4670902894184648,1.920032877265214,277.5058976509946,44.53740550520732,310.3213393195421,.00175661
"153842 (2001 XT30)",,1.759,2458600.5,2.752391415366937,.5661985204789034,8.996629376319147,139.8832815635673,219.318133586926,326.6544560741955,.211241
"154029 (2002 CY46)",,1.119,2458600.5,1.890228079577708,.4625324590773423,44.18402902800921,346.1723321290953,319.3739543612221,132.3426609515491,.0872604
"154035 (2002 CV59)",,1.098,2458600.5,1.210061072317204,.5320834819628998,49.0539470129961,13.1028952615647,347.128062276153,183.4805145297222,.425797
"154276 (2002 SY50)",,1.060,2458600.5,1.7043557651337,.689368297289626,8.743171252457499,34.28040338803786,99.40038973085139,122.3099154455141,.00283786
"154589 (2003 MX2)",,1.109,2458600.5,2.289206992467916,.4588428379773727,7.183765642916333,58.68899092693449,300.5635359021222,160.7241816302355,.263434
"154993 (2005 EA94)",,0.828,2458600.5,1.516879747926361,.6636930427174409,10.32759130554414,104.1333047459152,308.9673344360275,228.890573145341,.0748828
"159454 (2000 DJ8)",,0.577,2458600.5,1.411263310808056,.2527284617523114,37.747074116545,139.5444508962036,262.9316549876636,252.2583803415066,.246484
"159518 (2001 FF7)",,1.784,2458600.5,2.103887388613555,.444613999505388,47.51462711889332,190.1618875014926,59.36913466242807,314.6717512103752,.341219
"159560 (2001 TO103)",,1.156,2458600.5,2.213304354110103,.4346118917255182,25.72731270826387,42.2667994401814,261.5777990666434,169.0058761996815,.472439
"159686 (2002 LB6)",,1.845,2458600.5,1.804257326388781,.6879782093001228,24.71919966423216,244.7627027145766,141.0067796376415,310.3670106854957,.28239
"159857 (2004 LJ1)",,3.070,2458600.5,2.262877143176896,.5935224608308721,23.14228213856423,235.5834558369161,139.9763862421104,100.2961791102775,.0159008
"161989 Cacus (1978 CA)",,1.9,2458600.5,1.123117228310595,.2140097254062911,26.0598473365478,161.2361828524354,102.175880685652,122.2272578898243,.0148158
"162038 (1996 DH)",,1.959,2458600.5,1.586894177785487,.2765740058976734,17.23155932357209,309.292329155341,351.5221593742401,76.00552907742525,.13448
"162058 (1997 AE12)",,0.847,2458600.5,2.36622089072578,.554210732000745,4.853217463031026,304.8104282813533,60.83005200364917,98.92372650642041,.0874596
"162080 (1998 DG16)",,0.777,2458600.5,.8966510910277594,.3581612995626507,16.20571354029862,344.3538591605822,356.8538276101921,162.2282549435126,.188032
"162116 (1998 SA15)",,0.538,2458600.5,1.915699441586256,.5585793242859179,7.111533267830212,114.1965197170208,331.4344786056845,244.2621971198428,.0469476
"162181 (1999 LF6)",,0.729,2458600.5,1.409457939633212,.2804260531344869,18.94340361833273,208.5243320408344,140.8425311638368,263.7873976519551,.0642271
"162269 (1999 VO6)",,1.010,2458600.5,1.135416059076943,.7379219745578181,40.10915391687712,206.8860766355761,302.4953773541552,343.8702866673488,.0773106
"162463 (2000 JH5)",,1.048,2458600.5,1.145568514646217,.2382630526324126,22.21669145271437,80.20686630195031,353.4635617492934,304.5068311633196,.110256
"162483 (2000 PJ5)",,0.906,2458600.5,.8727037759776108,.3735964296234178,51.18092736682592,124.4189903202379,7.631656184789465,124.3296260625977,.175179
"162566 (2000 RJ34)",,4.299,2458600.5,2.637872096254486,.5740715631153399,13.85587367444836,331.2777035602052,143.3348702646217,79.69208199000926,.178522
"162741 (2000 WG6)",,3.945,2458600.5,2.317855366865534,.4995151573788211,11.84767296851117,60.76057509577345,330.1116004685272,81.35683783164687,.189587
"162903 (2001 JV2)",,1.086,2458600.5,1.304626342132299,.237391014629778,47.48910344468519,216.9113764038556,301.2483995658042,73.60385840882249,.0871132
"162980 (2001 RR17)",,0.790,2458600.5,1.553004496615481,.4887388182696871,30.39507725096103,177.6340321309662,351.4287655128775,228.4321592786165,.197734
"162998 (2001 SK162)",T,0.875,2458600.5,1.92605586867466,.474403800866053,1.681001867106202,285.3750983091733,186.3793812566828,163.82197654612,.0293707
"163243 (2002 FB3)",,1.682,2458600.5,.7615842071486941,.6016703280358602,20.27642161883876,203.5977118263195,148.3082136971612,23.47726434424015,.00334373
"163691 (2003 BB43)",,3.449,2458600.5,2.414333663985418,.5226438483769216,40.88274000574538,149.0094480864915,60.6415304912211,102.1274507956523,.350258
"164121 (2003 YT1)",,1.717,2458600.5,1.109619989868925,.2919458441918975,44.06218247830802,38.3337232561802,91.04113305370559,348.70616460536,.00253962
"168318 (1989 DA)",,0.9,2458600.5,2.161674867449092,.5430667178598036,6.493883018427796,349.1345711083774,139.8113076889988,182.9072338471598,.0434455
"168378 (1997 ET30)",,1.089,2458600.5,2.137591160269257,.448715097509899,6.814925377684326,23.28511880102151,263.3243131770546,315.7228440998068,.206592
"172034 (2001 WR1)",,0.631,2458600.5,1.277247250655394,.2025888244393514,25.02954330135236,6.526931114855826,48.55232072058639,17.15286946126697,.0751952
"175706 (1996 FG3)",C,1.196,2458600.5,1.053846743177246,.3496826090567573,1.991129470129869,299.6860716475834,24.05205752941965,11.26130620266359,.0283416
"184990 (2006 KE89)",,2.039,2458600.5,1.053290305838476,.7991465366036439,45.10312607805861,88.62333722809279,299.2121988663096,292.9802565627809,.229585
"185716 (1998 SF35)",,0.629,2458600.5,1.685360999567736,.2736523861228733,35.19184611739735,218.6172079929127,253.7236709536123,74.17480612832509,.413783
"185851 (2000 DP107)",,0.863,2458600.5,1.365259037867057,.3766546569005876,8.671480113923684,358.6866295212342,289.7556344149141,266.4666012185071,.0147662
"190166 (2005 UP156)",,1.045,2458600.5,2.115506124010909,.4698754895652675,4.208173577565632,193.3939283345953,91.18398209518523,210.6672993865634,.130535
"194268 (2001 UY4)",X,1.244,2458600.5,1.452897251117182,.7875270112223444,5.436833702784078,160.7808806143993,107.7174283925816,28.77301225686872,.0261373
"198856 (2005 LR3)",,0.742,2458600.5,1.653847461819361,.3354239458056679,25.00659232894811,73.81929730885066,26.3187657816446,318.6277262553129,.139062
"209924 (2005 WS55)",,1.861,2458600.5,2.028993279108398,.4537946409290955,23.7864267978501,283.612210563335,203.2962763345201,174.5375748722931,.147684
"214088 (2004 JN13)",,2.423,2458600.5,2.893251350363623,.6897872723865761,13.34194933231443,85.14263222113472,279.1098826355438,332.9233762818554,.135824
"215442 (2002 MQ3)",,1.075,2458600.5,.9136463587241594,.2742734061146309,36.28611556525811,109.0728868122768,346.8843722236288,255.192966627928,.134172
"215757 (2004 FU64)",,0.780,2458600.5,1.837525608805656,.3671319286307109,24.88068666924227,20.90166279002381,286.3961587527132,313.5585839404776,.341388
"217628 Lugh (1990 HA)",,1.4,2458600.5,2.551801369977607,.7029752863483625,4.022156735169783,183.1165133314183,310.227504453327,35.44088633522434,.0190812
"218863 (2006 WO127)",,1.237,2458600.5,2.193289686023707,.5504895486895979,10.99803137961778,167.7217741535943,314.1441732262183,300.0112497925478,.0702075
"219071 (1997 US9)",Q,0.657,2458600.5,1.052749734036685,.2820407285361034,20.01809090052703,212.2158759223882,357.3783873666484,152.4937861103924,.249018
"220124 (2002 TE66)",,0.609,2458600.5,1.456930475278938,.3779449222089197,51.33952348891132,191.0207350972584,290.5701740146907,92.5604700534881,.0959911
"225416 (1999 YC)",,1.651,2458600.5,1.421843240207012,.8305699331980931,38.23184275947882,64.78698578997268,156.4058648184647,115.7691832239906,.247449
"230118 (2001 DB3)",,1.166,2458600.5,2.679815335731413,.5617509351640142,24.51929245043447,340.4800176268521,264.5223255467707,15.71294504809534,.435246
"230979 (2005 AT42)",,1.522,2458600.5,2.866361600554338,.6107518179165454,11.20195237272179,157.0160794995613,52.784884108848,319.9422206684432,.181499
"232382 (2003 BT47)",,1.123,2458600.5,2.338552117750459,.4911508886893644,7.457011294403112,352.5240927927605,235.6305405827804,173.465480896484,.213804
"234061 (1999 HE1)",,2.900,2458600.5,2.361952382403011,.5726379118216404,8.167583248647528,65.83040817141976,221.9256745993477,155.5397888855904,.0515989
"235086 (2003 HW11)",,1.024,2458600.5,2.351615720190832,.4661092553825493,7.39909390007686,150.3972208720159,154.2378968073943,123.1990592053747,.247025
"235756 (2004 VC)",,1.136,2458600.5,1.133344926726575,.2588447729795814,39.14513137905719,194.1730158687561,94.18876196459452,64.10341713828366,.0351895
"237551 (2000 WQ19)",,0.630,2458600.5,1.406185849754094,.3468839995773823,34.27580625881271,38.80994761375192,270.7081537561305,71.14117083116943,.193964
"238063 (2003 EG)",,1.470,2458600.5,1.738143562579384,.7136727713778895,31.77777647114528,359.0603280958088,326.8963736372407,317.9129820151446,.362321
"241370 (2008 LW8)",,0.764,2458600.5,1.67559036873675,.3934039535108173,17.26857091006515,223.1311955784518,118.583940315776,345.3043142723929,.142673
"241596 (1998 XM2)",,1.548,2458600.5,1.804758836184435,.340374156948609,27.09960682515058,248.5454140378459,99.08000123191371,177.7940735565707,.413882
"242147 (2003 BH84)",,1.687,2458600.5,1.959060232862619,.7195272327428858,23.35068786414343,283.2461086854446,35.51551852267477,78.77789429180906,.302376
"242187 (2003 KR18)",,0.605,2458600.5,2.345495513842937,.4802910634401527,5.584706749719951,244.0993718134357,86.70593748291203,135.067944175472,.233642
"242450 (2004 QY2)",,2.914,2458600.5,1.083999121571434,.4771937169347352,37.02974847843643,295.2947622483564,104.9796104872061,287.9686125396776,.0471534
"242643 (2005 NZ6)",,1.989,2458600.5,1.835078408511795,.8647883311262395,8.463480312069619,39.28633483481756,48.43272638597253,163.8327837313521,.00744366
"243025 (2006 UM216)",,2.123,2458600.5,2.676459003672701,.52304712325481,15.87216424004661,251.0902124288471,146.632335743087,322.7747773242522,.317268
"243147 (2007 TX18)",,0.912,2458600.5,2.137770291999556,.4151722135398803,7.354559721258093,284.1388984402256,15.99987552676915,301.1565055605422,.236371
"243566 (1995 SA)",,0.881,2458600.5,2.458060231503042,.6414204639758271,19.94611871070908,170.3637852515079,52.7952402121971,105.9990434483974,.0331546
"246138 (2007 OG3)",,0.588,2458600.5,2.164353303259265,.4816118912039762,1.692951584140397,78.32821912888916,272.0269642206055,246.3246693714192,.119385
"247156 (2000 YH29)",,1.655,2458600.5,2.218387632752237,.527803378458233,21.84268398631674,103.7267265814997,284.8110488468156,216.5403599431964,.27007
"248083 (2004 QU24)",,2.358,2458600.5,3.320998540854087,.6161094438868012,23.2475410045975,189.1306745487007,271.1208371167793,132.0572903454037,.531923
"248590 (2006 CS)",,4.726,2458600.5,2.911919221609218,.6979064286317921,52.32747591461082,172.4149771394855,346.4249769296321,222.2367408723086,.103135
"248926 (2006 WZ2)",,2.907,2458600.5,1.694477447962591,.3302171687919449,24.64960130772199,354.3840330445155,65.98215543403134,268.2906361756905,.275904
"249886 (2001 RY11)",,1.201,2458600.5,1.483165389618594,.283310328670579,22.84441395154411,295.5124845151926,71.5220652936799,255.1660423385388,.197552
"250614 (2005 GG)",,1.617,2458600.5,2.040919543644613,.6599901739785596,34.84509444524559,106.4058912582867,335.2872910100215,309.9905834767447,.251364
"250620 (2005 GE59)",,0.654,2458600.5,2.10872525242574,.6023773702193188,16.0770184775664,194.7756809141629,243.0166319145591,272.9110607044333,.0318212
"250706 (2005 RR6)",,0.535,2458600.5,2.968578152098114,.6983221868957405,6.935899516230542,27.84434305173498,59.1903650003953,231.4726219618305,.0369941
"252558 (2001 WT1)",,0.533,2458600.5,1.08915158852835,.3971823571926744,7.164195899941154,73.78747252437107,180.6641384818609,268.6348575283812,.121794
"254419 (2004 VT60)",,0.629,2458600.5,2.075782907664543,.434161566098587,43.51184018413102,57.55859925949088,247.3368437764888,344.8067285450313,.376908
"256412 (2007 BT2)",,3.737,2458600.5,1.632430659684763,.2238380654874164,26.85843950197697,31.00608610954216,149.0090487994338,302.4826171680052,.290712
"262623 (2006 WY2)",,0.761,2458600.5,.9832464206250737,.3329388584886321,27.55321990762637,99.84595384538983,159.961528047527,22.10688906700662,.254075
"263976 (2009 KD5)",,0.785,2458600.5,1.046111625998701,.2614604277066894,13.47373826287672,104.5075495701219,294.3457570973569,344.6796352596369,.0483199
"267221 (2001 AD2)",,0.562,2458600.5,1.04004095801129,.6598527835054995,1.64252510086313,210.6695576471729,111.8090381699436,177.1786278844953,.00832934
"269690 (1996 RG3)",,0.888,2458600.5,1.999482016540056,.6051392329706268,3.5719070344731,158.2037537820974,300.083030744494,320.9593985145073,.00280008
"271480 (2004 FX31)",,0.709,2458600.5,1.260685826749884,.442049220862885,24.75051796433779,169.1673846511819,285.7725649852615,278.0105989945485,.066065
"274138 (2008 FU6)",,0.747,2458600.5,1.323966107146696,.5689683921233514,12.83058352914229,192.855167116703,129.0932845925082,46.03232508813963,.101202
"275611 (1999 XX262)",,2.426,2458600.5,1.532802701973972,.1819763170822468,8.228869424312331,334.6792112353099,102.6415048732358,88.05090276232629,.310252
"275974 (2001 XD)",,0.626,2458600.5,2.044988106303374,.7960797232352658,11.31354548290225,64.02852269869358,232.6559817764718,4.647241913330314,.0641181
"275976 (2001 XV10)",,2.381,2458600.5,2.203830509838585,.5852663875236115,22.35333493400288,31.40716052043683,342.0332182864042,144.978166244037,.0599208
"276049 (2002 CE26)",,3.5,2458600.5,2.232699693847992,.5607859028775937,47.29263181486579,161.9042686594979,228.0456136782553,127.3441294286711,.0967333
"276274 (2002 SS41)",,1.528,2458600.5,2.104685991902467,.3825741825867835,63.68025231367261,190.112221475574,101.7822555833377,201.0040259956511,.601327
"276468 (2003 HQ32)",,1.034,2458600.5,1.978717297374183,.3452088086064177,35.87554388316072,217.6444122406187,291.2452970366076,297.1948174602132,.479877
"276703 (2004 BL11)",,0.521,2458600.5,1.260153368075006,.7498783668068862,9.8108694161622,142.4399897300703,176.9189788926504,20.70952977077443,.131073
"277039 (2005 CF41)",,0.676,2458600.5,1.64851839716286,.5858027618788574,15.87668045307028,132.1938905698408,208.7399334544143,26.87411782694701,.207302
"277616 (2006 BN6)",,1.236,2458600.5,2.564010753626116,.6989237618712927,18.65064601971612,249.7079617893695,338.3138523586335,66.74255705959874,.183027
"277617 (2006 BT7)",,0.666,2458600.5,1.521911979221894,.6331387592163907,16.16090633691345,298.6023400827916,342.5202554410449,259.1358667785011,.252629
"285339 (1999 JR6)",,0.614,2458600.5,1.366505252228152,.6755661754685575,20.33241105100963,52.64949766168991,27.24732968949271,260.3233865262263,.221539
"285944 (2001 RZ11)",,1.044,2458600.5,2.191978076542291,.5067287148828913,53.0767574092708,324.0219908387591,340.4934491228728,165.8459066738675,.0886422
"299582 (2006 GQ2)",,0.622,2458600.5,1.290448609445531,.465948004890619,25.83856978408476,13.91903850692919,64.50765134038126,19.52810100683488,.125842
"303174 (2004 FH11)",,1.504,2458600.5,2.256248491152034,.4464723107047577,21.37884160893824,203.5930072820087,88.0036832892702,135.7660797442912,.459378
"304153 (2006 OU10)",,2.054,2458600.5,1.754492889199113,.34946217903659,33.69782585227242,335.2426704118016,173.4203713027894,10.11587141409052,.15392
"304330 (2006 SX217)",,0.780,2458600.5,1.41139759330213,.3100211807780119,21.04483230284606,32.63408126367924,176.1771842384373,357.4474605561186,.0309945
"311321 (2005 NP1)",,0.583,2458600.5,1.827102796519155,.2965854682329205,34.70098843439423,275.0013051831844,307.5444259689975,238.5863689720601,.369806
"312070 (2007 TA19)",,0.595,2458600.5,.9540626023971925,.5095220148792907,22.62851631693666,181.203789301443,58.03601861430993,220.8742260711525,.0195582
"315508 (2008 AB31)",,0.836,2458600.5,1.602062433730906,.320427177629188,30.01969126403815,303.0335597380775,255.6331990198714,164.1319467934561,.294092
"322763 (2001 FA7)",,1.252,2458600.5,2.007335065231198,.5359519704881825,22.8316619365793,352.4743330360982,62.5420538291343,193.9371649793139,.103203
"326388 (2001 QD96)",,1.255,2458600.5,1.273991094207993,.4963507791311524,17.95353633952996,330.313097130026,145.739928028106,344.7178841719452,.232749
"326683 (2002 WP)",,0.518,2458600.5,1.450174321674959,.2159938174515169,19.15223647480395,76.32152311199279,1.143128553326287,129.8762370705519,.152202
"329915 (2005 MB)",,1.012,2458600.5,.9854059163154343,.7928210573812947,41.38698495829505,88.64085782112667,42.82273486206129,153.3836552330272,.0684821
"333889 (1998 SV4)",,0.919,2458600.5,.8164916853038616,.6419715251731762,53.2953366906408,177.2507107101877,359.5078868823188,135.6882992832847,.335734
"334673 (2003 AL18)",,0.570,2458600.5,1.684304325869458,.4167358814437165,15.72805063284181,312.9737396079332,246.6190451297442,125.6968109992082,.133921
"337119 (1999 TK12)",,0.521,2458600.5,1.682794967207528,.393147949464307,24.48712547750909,359.1096731352675,112.1262584941511,289.1569715265506,.195215
"338347 (2002 XG4)",,1.420,2458600.5,2.265134735401595,.4797578228620834,21.03165601296456,259.4571366099426,238.0912541032853,270.5776699664783,.310314
"343166 (2009 SO103)",,0.670,2458600.5,2.003887731124028,.663607684258735,29.46500810477663,194.7307785798167,304.6138523738825,81.77808237320095,.146417
"345722 (2007 BG29)",,0.653,2458600.5,.8325212536055612,.334729463284721,18.50708006158286,60.97853207986128,245.1151436430973,267.2956384348021,.0872292
"345813 (2007 HX4)",,1.377,2458600.5,1.317422690739949,.3317732664462579,56.56048216943288,41.67890748136476,14.52507828832918,77.28668098085944,.104104
"349074 (2007 BM8)",,1.081,2458600.5,1.341501192016794,.720835792506366,27.64042683211001,87.64169376290384,179.2613670098156,260.7808209222828,.406711
"349219 (2007 SV11)",,0.583,2458600.5,1.734030026121213,.4936847697837561,32.22003104188418,292.2343284224081,23.71364746805456,33.34502119777767,.110205
"349925 (2009 WC26)",,0.920,2458600.5,2.172192357944743,.6969378791503763,12.000668979,203.0789967713069,350.920753547444,293.9288644810354,.198312
"350513 (2000 BG19)",X,1.77,2458600.5,2.657805071715192,.5610945469761091,12.57236987630621,147.5592085961079,79.62053776536632,127.8262807916983,.277888
"356394 (2010 QD2)",,1.181,2458600.5,2.009754771476538,.7855656288583753,10.64388255816883,120.6833916109193,125.8686147835181,40.54835042188873,.0606127
"363024 (1998 OK1)",,0.558,2458600.5,1.355610722704729,.429241431546786,13.99352923313081,109.6768517169847,298.5880167518588,352.573337247915,.0398314
"363505 (2003 UC20)",,1.900,2458600.5,.7812254853521955,.3368539838210882,3.804181056094282,188.4062086726295,59.69582038020011,291.9181168004751,.0349632
"363626 (2004 RA11)",,0.633,2458600.5,1.823997327294168,.3996733459040783,39.35472234967948,169.7381664046933,276.4467479299405,288.018554745301,.394994
"364762 (2007 XC10)",,1.047,2458600.5,1.619447014192297,.2260327565224808,47.9384685286408,254.0376633844498,112.5035338483384,236.5043490741604,.410706
"364877 (2008 EM9)",,0.786,2458600.5,1.958198221862561,.8526949309452434,9.444106432170996,229.698559243517,181.7720579764818,42.18383035713025,.134543
"365071 (2009 AV)",,0.674,2458600.5,1.02976147245209,.07395004785748382,45.86443424201155,150.7435110384669,322.0998620283687,353.3316692159182,.020598
"366774 (2004 TB18)",,0.859,2458600.5,1.814811759596509,.45043412222726,13.20609224010751,121.0132346518951,13.03482028811057,284.5265920191988,.0206905
"369264 (2009 MS)",,1.515,2458600.5,2.004495643812259,.569805956606529,52.41312681179632,252.0901038523035,219.5076322154275,295.1588670176895,.0431035
"369454 (2010 NZ1)",,0.846,2458600.5,1.373175851707512,.6464095980223288,32.77276843917348,159.0256082679425,37.8411215336405,233.7319574508743,.274466
"371336 (2006 KD1)",,1.137,2458600.5,2.481520167027125,.7844392584544047,30.72766743690989,168.9421453696025,338.2356156048762,124.089264078904,.412577
"377732 (2005 XJ8)",,0.986,2458600.5,1.930840948223494,.6210712725294075,23.57479397484837,115.9466747503792,67.35293932845856,322.6952088867457,.0169952
"380188 (2000 WC67)",X,1.312,2458600.5,2.692196322216304,.5736377693452462,9.998968026164832,251.7592274489424,249.356502545117,42.12343281297886,.232789
"381989 (2010 HR80)",,0.783,2458600.5,1.347251335974072,.4956985927999476,26.71451954742259,6.240799572972478,291.3024705372928,219.865960359819,.104684
"385268 (2001 RC12)",,3.2,2458600.5,3.215969931765996,.6417215445902424,27.36646996225608,208.9254471658487,185.5108746535608,12.91687482495149,.158873
"385402 (2002 WZ2)",,1.597,2458600.5,2.46217055784986,.884399909132504,51.33723594050289,261.3704863710965,48.13240502993187,103.9281552202878,.131486
"386720 (2009 XC2)",,0.964,2458600.5,2.645928943667467,.582728713037469,25.78393559470472,104.1434464255163,93.39609970168944,43.28177024212306,.392763
"386847 (2010 LR33)",,0.663,2458600.5,1.692095865282794,.46236230629313,5.83311254585822,352.1094768759018,333.1565820758656,353.5359828612065,.0288179
"387505 (1998 KN3)",,1.060,2458600.5,1.542051491591425,.873294744230342,2.29070990657501,313.3889640482475,71.09031021596577,299.3890779920868,.0181167
"388185 (2006 CX10)",,2.750,2458600.5,2.565809054481177,.513018642064998,27.10453390219332,32.17210370351216,189.7149717753429,62.07296890451483,.247848
"391151 (2005 YY93)",,1.745,2458600.5,2.57957747031816,.8833705881655044,24.17366167885072,296.6994333333056,311.7261029010123,55.21048139564413,.0880794
"393359 (1998 ME3)",,0.774,2458600.5,2.177578526405489,.483145016998788,5.998093431397234,129.4961504714612,165.3310862683028,166.5509724687961,.111784
"393569 (2003 JC13)",,0.551,2458600.5,1.066341639587004,.3152707397090472,8.507241020414002,205.8254561729181,172.0178618909192,60.55825237165028,.142803
"394130 (2006 HY51)",,1.218,2458600.5,2.589655393860894,.9683810631112494,33.44330662931447,40.66147158443042,341.9206440083028,20.12930058350813,.112335
"394392 (2007 EP88)",,0.636,2458600.5,.8373059368203446,.88586841981603,20.747879875,328.5353763635005,47.08032268124322,48.93159990134078,.142491
"395143 (2010 CN1)",,0.636,2458600.5,1.498803893500468,.4391936657324955,20.97359477461747,216.4515783567048,192.466743881146,41.4635734853946,.144711
"395207 (2010 HQ80)",,0.886,2458600.5,1.568551251046124,.4895530876780278,27.8494152909144,218.4986612999733,66.26437242491315,155.8782153011194,.00823564
"397237 (2006 KZ112)",,1.180,2458600.5,2.524180314637614,.8867972825616903,37.77592162500261,166.2907312725645,358.1870474017813,93.14766349727947,.530295
"399325 (1999 GY5)",,0.669,2458600.5,1.14641691577019,.61471963801987,24.43563025870595,203.4169792840672,232.1853831485105,170.5245641223051,.0641187
